log_time,exchange,symbol,price,usd_value,side,event_time
2026-08-01T11:53:43.980Z,BINANCE,ETHUSDT,1865.72,3906.81768,2,1785585163371
2026-08-01T12:16:05.846Z,BINANCE,ETHUSDT,1866.96,18225.26352,1,1785586537556
2026-08-01T12:50:39.738Z,BINANCE,ETHUSDT,1868.75,969.88125,2,1785588613272
2026-08-01T12:50:39.738Z,BINANCE,ETHUSDT,1868.5,386.7795,2,1785588597687
2026-08-01T12:50:39.738Z,BINANCE,ETHUSDT,1868.44,222.34436,2,1785588592471
2026-08-01T12:56:19.619Z,BINANCE,ETHUSDT,1869.34,5671.57756,2,1785588976590
2026-08-01T13:31:17.726Z,BINANCE,ETHUSDT,1867.57,522.9196,1,1785591019206
2026-08-01T13:42:38.698Z,BINANCE,ETHUSDT,1867.98,622.03734,1,1785591720526
2026-08-01T14:01:55.526Z,BINANCE,ETHUSDT,1868.59,603.55457,2,1785592867698
2026-08-01T14:03:03.493Z,BINANCE,ETHUSDT,1869.62,117.78606,1,1785592959133
2026-08-01T14:03:03.493Z,BINANCE,ETHUSDT,1869.63,643.15272,2,1785592955622
2026-08-01T14:03:03.493Z,BINANCE,ETHUSDT,1869.66,170.13906,2,1785592950706
2026-08-01T14:08:38.622Z,BINANCE,ETHUSDT,1872.39,7489.56,2,1785593302720
2026-08-01T14:08:38.622Z,BINANCE,ETHUSDT,1872.47,33635.17861,2,1785593302276
2026-08-01T14:08:38.622Z,BINANCE,ETHUSDT,1871.99,1278.56917,2,1785593300543
2026-08-01T14:08:38.622Z,BINANCE,ETHUSDT,1870.75,1693.02875,2,1785593298705
2026-08-01T14:31:03.758Z,BINANCE,ETHUSDT,1873.37,719.37408,2,1785594642728
2026-08-01T14:31:03.758Z,BINANCE,ETHUSDT,1873.37,7040.12446,2,1785594642224
2026-08-01T14:31:03.758Z,BINANCE,ETHUSDT,1872.93,297.79587,2,1785594640332
2026-08-01T14:31:03.758Z,BINANCE,ETHUSDT,1872.74,4421.53914,2,1785594633520
2026-08-01T14:31:03.758Z,BINANCE,ETHUSDT,1872.6,132.9546,2,1785594602707
2026-08-01T14:42:19.406Z,BINANCE,ETHUSDT,1871.3,5683.1381,1,1785595319156
2026-08-01T15:00:10.393Z,BINANCE,ETHUSDT,1874.32,183.68336,2,1785596396370
2026-08-01T15:00:10.393Z,BINANCE,ETHUSDT,1874.17,3272.30082,2,1785596390513
2026-08-01T15:00:10.393Z,BINANCE,ETHUSDT,1873.99,21168.59104,2,1785596388373
2026-08-01T15:00:10.393Z,BINANCE,ETHUSDT,1873.67,3752.96101,2,1785596377352
2026-08-01T15:00:10.393Z,BINANCE,ETHUSDC,1872.27,1149.57378,2,1785596376495
2026-08-01T15:02:16.255Z,BINANCE,ETHUSDT,1873.03,5959.98146,2,1785596527494
2026-08-01T15:07:04.571Z,BINANCE,ETHUSDT,1872.89,2002.11941,1,1785596782717
2026-08-01T15:09:20.477Z,BINANCE,ETHUSDT,1872.68,123.59688,1,1785596896685
2026-08-01T15:24:18.378Z,BINANCE,ETHUSDT,1872.49,1548.54923,1,1785597798649
2026-08-01T15:24:18.378Z,BINANCE,ETHUSDT,1872.5,936.25,2,1785597798242
2026-08-01T15:28:50.673Z,BINANCE,ETHUSDT,1870.86,11086.71636,1,1785598069378
2026-08-01T15:29:53.395Z,BINANCE,ETHUSDT,1870.49,3843.85695,1,1785598153226
2026-08-01T16:01:42.498Z,BINANCE,ETHUSDT,1869.16,557.00968,1,1785600073225
2026-08-01T16:02:50.541Z,BINANCE,ETHUSDT,1867.68,752.67504,1,1785600127779
2026-08-01T16:02:50.541Z,BINANCE,ETHUSDT,1867.68,696.64464,1,1785600127268
2026-08-01T16:02:50.541Z,BINANCE,ETHUSDT,1867.92,2865.38928,1,1785600124526
2026-08-01T16:02:50.541Z,BINANCE,ETHUSDT,1868.66,7482.11464,1,1785600102568
2026-08-01T16:19:42.308Z,BINANCE,ETHUSDT,1867.93,2996.15972,1,1785601152076
2026-08-01T16:35:55.994Z,BINANCE,ETHUSDT,1870.87,798.86149,2,1785602125453
2026-08-01T16:38:07.109Z,BINANCE,ETHUSDT,1872.37,542.9873,2,1785602281322
2026-08-01T16:38:07.109Z,BINANCE,ETHUSDT,1872.1,1136.3647,2,1785602275092
2026-08-01T16:38:07.109Z,BINANCE,ETHUSDT,1872.11,3579.47432,2,1785602232318
2026-08-01T16:39:15.235Z,BINANCE,ETHUSDT,1872.87,2891.71128,2,1785602291331
2026-08-01T16:43:42.204Z,BINANCE,ETHUSDT,1869.25,2630.03475,1,1785602618562
2026-08-01T16:43:42.204Z,BINANCE,ETHUSDT,1869.33,280399.5,1,1785602618126
2026-08-01T16:46:05.268Z,BINANCE,ETHUSDT,1868.83,2061.31949,1,1785602758422
2026-08-01T16:55:19.763Z,BINANCE,ETHUSDT,1867.47,158.73495,1,1785603250085
2026-08-01T16:56:32.951Z,BINANCE,ETHUSDT,1866.14,1184.9989,1,1785603365786
2026-08-01T16:56:32.951Z,BINANCE,ETHUSDT,1866.52,126.92336,1,1785603358423
2026-08-01T16:56:32.951Z,BINANCE,ETHUSDT,1866.52,134.38944,1,1785603357606
2026-08-01T16:56:32.951Z,BINANCE,ETHUSDT,1866.06,582.21072,1,1785603355680
2026-08-01T16:56:32.951Z,BINANCE,ETHUSDT,1867.19,1962.41669,1,1785603351055
2026-08-01T17:15:30.714Z,BINANCE,ETHUSDT,1863.94,697.11356,1,1785604528138
2026-08-01T17:15:30.714Z,BINANCE,ETHUSDT,1864.09,205.0499,1,1785604523156
2026-08-01T17:15:30.714Z,BINANCE,ETHUSDT,1864.15,137.9471,1,1785604521529
2026-08-01T17:15:30.714Z,BINANCE,ETHUSDT,1864.38,218.13246,1,1785604518604
2026-08-01T17:15:30.714Z,BINANCE,ETHUSDT,1864.18,579.75998,1,1785604515647
2026-08-01T17:15:30.714Z,BINANCE,ETHUSDT,1864.86,117.48618,1,1785604462465
2026-08-01T17:15:30.714Z,BINANCE,ETHUSDT,1864.19,17778.78003,1,1785604460249
2026-08-01T17:15:30.714Z,BINANCE,ETHUSDT,1865.43,7543.79892,1,1785604458127
2026-08-01T17:16:38.721Z,BINANCE,ETHUSDT,1863.83,426.81707,1,1785604529644
2026-08-01T17:17:41.576Z,BINANCE,ETHUSDC,1862.28,109.87452,1,1785604626667
2026-08-01T17:17:41.576Z,BINANCE,ETHUSDT,1863.62,2040.6639,1,1785604624439
2026-08-01T17:17:41.576Z,BINANCE,ETHUSDT,1863.54,1490.832,1,1785604608548
2026-08-01T17:18:54.839Z,BINANCE,ETHUSDT,1864.18,372.836,1,1785604716505
2026-08-01T17:20:03.247Z,BINANCE,ETHUSDC,1863.09,3493.29375,1,1785604782315
2026-08-01T17:22:14.970Z,BINANCE,ETHUSDT,1864.49,14915.92,1,1785604896327
2026-08-01T17:22:14.970Z,BINANCE,ETHUSDT,1865,5595,2,1785604893639
2026-08-01T17:22:14.970Z,BINANCE,ETHUSDT,1865,11812.91,2,1785604892482
2026-08-01T17:22:14.970Z,BINANCE,ETHUSDT,1864.99,1273.78817,1,1785604891473
2026-08-01T17:22:14.970Z,BINANCE,ETHUSDC,1863.7,1080.946,2,1785604889614
2026-08-01T17:22:14.970Z,BINANCE,ETHUSDT,1864.97,1547.9251,1,1785604888088
2026-08-01T17:25:44.040Z,BINANCE,ETHUSDT,1862.23,391.0683,1,1785605141331
2026-08-01T17:25:44.040Z,BINANCE,ETHUSDT,1862.68,1795.62352,1,1785605137669
2026-08-01T17:25:44.040Z,BINANCE,ETHUSDC,1861.42,3296.57482,1,1785605137395
2026-08-01T17:25:44.040Z,BINANCE,ETHUSDT,1862.98,1967.30688,1,1785605137185
2026-08-01T17:26:57.198Z,BINANCE,ETHUSDT,1860.87,6349.28844,1,1785605170756
2026-08-01T17:26:57.198Z,BINANCE,ETHUSDT,1860.7,3721.4,1,1785605170324
2026-08-01T17:26:57.198Z,BINANCE,ETHUSDT,1860.79,4298.4249,1,1785605168570
2026-08-01T17:26:57.198Z,BINANCE,ETHUSDT,1860.68,21010.79856,1,1785605166550
2026-08-01T17:26:57.198Z,BINANCE,ETHUSDT,1861.28,279.192,1,1785605163642
2026-08-01T17:26:57.198Z,BINANCE,ETHUSDT,1861.13,3724.12113,1,1785605163423
2026-08-01T17:26:57.198Z,BINANCE,ETHUSDT,1861.43,18115.43676,1,1785605161203
2026-08-01T17:26:57.198Z,BINANCE,ETHUSDT,1861.93,9309.65,1,1785605156542
2026-08-01T17:26:57.198Z,BINANCE,ETHUSDT,1861.83,2988.23715,1,1785605155136
2026-08-01T17:26:57.198Z,BINANCE,ETHUSDT,1861.83,4241.24874,1,1785605154576
2026-08-01T17:26:57.198Z,BINANCE,ETHUSDT,1861.75,8340.64,1,1785605151476
2026-08-01T17:26:57.198Z,BINANCE,ETHUSDT,1862.16,100.55664,1,1785605144739
2026-08-01T17:26:57.198Z,BINANCE,ETHUSDT,1861.89,785.71758,1,1785605143557
2026-08-01T17:30:32.299Z,BINANCE,ETHUSDT,1862.42,2761.96886,1,1785605423651
2026-08-01T17:31:40.295Z,BINANCE,ETHUSDT,1860.43,292.08751,1,1785605471586
2026-08-01T17:31:40.295Z,BINANCE,ETHUSDT,1860.1,2762.2485,1,1785605470347
2026-08-01T17:31:40.295Z,BINANCE,ETHUSDT,1860.82,4996.3017,1,1785605468141
2026-08-01T17:31:40.295Z,BINANCE,ETHUSDT,1862,29963.304,1,1785605432294
2026-08-01T17:32:43.157Z,BINANCE,ETHUSDT,1862.81,7840.56729,1,1785605542259
2026-08-01T17:33:51.176Z,BINANCE,ETHUSDT,1861.83,1388.92518,2,1785605566305
2026-08-01T17:34:54.075Z,BINANCE,ETHUSDT,1859.36,9668.672,1,1785605691816
2026-08-01T17:34:54.075Z,BINANCE,ETHUSDT,1861,2942.241,1,1785605665226
2026-08-01T17:34:54.075Z,BINANCE,ETHUSDT,1861.28,14436.08768,1,1785605658692
2026-08-01T17:34:54.075Z,BINANCE,ETHUSDT,1861.42,3425.0128,1,1785605655110
2026-08-01T17:36:02.516Z,BINANCE,ETHUSDT,1859.26,2952.50488,1,1785605713196
2026-08-01T17:36:02.516Z,BINANCE,ETHUSDT,1859.18,178.48128,1,1785605696159
2026-08-01T17:36:02.516Z,BINANCE,ETHUSDT,1859.13,4962.01797,1,1785605695168
2026-08-01T17:36:02.516Z,BINANCE,ETHUSDT,1859.36,4975.64736,1,1785605693468
2026-08-01T17:36:02.516Z,BINANCE,ETHUSDT,1859.36,2417.168,1,1785605692281
2026-08-01T17:37:05.365Z,BINANCE,ETHUSDT,1857.99,1778.09643,1,1785605810077
2026-08-01T17:37:05.365Z,BINANCE,ETHUSDT,1857.93,11013.80904,1,1785605809090
2026-08-01T17:37:05.365Z,BINANCE,ETHUSDC,1856.72,11008.49288,1,1785605808246
2026-08-01T17:37:05.365Z,BINANCE,ETHUSDT,1857.75,23106.6945,1,1785605807453
2026-08-01T17:37:05.365Z,BINANCE,ETHUSDT,1858.24,1272.8944,1,1785605806150
2026-08-01T17:37:05.365Z,BINANCE,ETHUSDT,1858.28,13115.74024,1,1785605804384
2026-08-01T17:37:05.365Z,BINANCE,ETHUSDC,1857.65,1151.743,1,1785605800647
2026-08-01T17:37:05.365Z,BINANCE,ETHUSDT,1858.78,276.95822,1,1785605800536
2026-08-01T17:37:05.365Z,BINANCE,ETHUSDT,1858.76,2416.388,1,1785605800073
2026-08-01T17:37:05.365Z,BINANCE,ETHUSDT,1858.78,18671.4451,1,1785605798605
2026-08-01T17:37:05.365Z,BINANCE,ETHUSDC,1857.45,169.02795,1,1785605796318
2026-08-01T17:38:08.371Z,BINANCE,ETHUSDT,1857.19,1300.033,1,1785605833709
2026-08-01T17:38:08.371Z,BINANCE,ETHUSDT,1857.18,9025.8948,1,1785605833492
2026-08-01T17:38:08.371Z,BINANCE,ETHUSDC,1855.95,37119,1,1785605833370
2026-08-01T17:38:08.371Z,BINANCE,ETHUSDT,1856.37,86588.52228,1,1785605831699
2026-08-01T17:38:08.371Z,BINANCE,ETHUSDT,1857.04,778367.17376,1,1785605831404
2026-08-01T17:38:08.371Z,BINANCE,ETHUSDT,1858.28,366.08116,1,1785605825094
2026-08-01T17:39:16.561Z,BINANCE,ETHUSDT_260925,1864.52,1282.78976,1,1785605953461
2026-08-01T17:39:16.561Z,BINANCE,ETHUSDT,1859.2,2100.896,1,1785605952218
2026-08-01T17:39:16.561Z,BINANCE,ETHUSDT,1859.2,55776,1,1785605947320
2026-08-01T17:39:16.561Z,BINANCE,ETHUSDT,1859.21,496.40907,2,1785605945356
2026-08-01T17:42:51.064Z,BINANCE,ETHUSDT,1861.48,497.01516,2,1785606133432
2026-08-01T17:45:07.189Z,BINANCE,ETHUSDT,1862.09,2061.33363,1,1785606240105
2026-08-01T17:52:05.602Z,BINANCE,ETHUSDT,1858.48,4527.25728,1,1785606668834
2026-08-01T17:52:05.602Z,BINANCE,ETHUSDT,1858.76,3717.52,1,1785606659611
2026-08-01T17:52:05.602Z,BINANCE,ETHUSDT,1858.59,587.31444,1,1785606656752
2026-08-01T18:02:18.963Z,BINANCE,ETHUSDT,1859,12323.311,1,1785607308790
2026-08-01T18:03:16.817Z,BINANCE,ETHUSDT,1859.37,1738.51095,1,1785607353707
2026-08-01T18:17:51.337Z,BINANCE,ETHUSDT,1857.47,7643.48905,1,1785608268447
2026-08-01T18:17:51.337Z,BINANCE,ETHUSDT,1857.58,741.17442,1,1785608260201
2026-08-01T18:17:51.337Z,BINANCE,ETHUSDT,1857.58,3900.918,1,1785608258183
2026-08-01T18:17:51.337Z,BINANCE,ETHUSDT,1857.69,603.74925,1,1785608250516
2026-08-01T18:17:51.337Z,BINANCE,ETHUSDC,1856.51,46412.75,1,1785608239277
2026-08-01T18:17:51.337Z,BINANCE,ETHUSDT,1857.72,4971.25872,1,1785608237609
2026-08-01T18:18:54.221Z,BINANCE,ETHUSDT,1856.74,3726.47718,1,1785608323326
2026-08-01T18:18:54.221Z,BINANCE,ETHUSD_PERP,1855.03,1390,1,1785608323134
2026-08-01T18:18:54.221Z,BINANCE,ETHUSDT,1856.89,29494.84076,1,1785608320442
2026-08-01T18:18:54.221Z,BINANCE,ETHUSDC,1856.33,1856.33,1,1785608290304
2026-08-01T18:21:21.609Z,BINANCE,ETHUSDT,1852.19,49709.07522,1,1785608462184
2026-08-01T18:21:21.609Z,BINANCE,ETHUSDT,1851.73,74069.2,1,1785608460258
2026-08-01T18:21:21.609Z,BINANCE,ETHUSDT,1852.21,9261.05,1,1785608458193
2026-08-01T18:21:21.609Z,BINANCE,ETHUSDT,1852.24,18522.4,1,1785608456587
2026-08-01T18:21:21.609Z,BINANCE,ETHUSDT,1852.27,37045.4,1,1785608454740
2026-08-01T18:21:21.609Z,BINANCE,ETHUSDT,1852.54,51500.612,1,1785608454299
2026-08-01T18:21:21.609Z,BINANCE,ETHUSDT,1852.23,10111.32357,1,1785608453317
2026-08-01T18:21:21.609Z,BINANCE,ETHUSDC,1851.12,2591.568,1,1785608452158
2026-08-01T18:21:21.609Z,BINANCE,ETHUSDT,1853.02,3187.1944,1,1785608451601
2026-08-01T18:21:21.609Z,BINANCE,ETHUSDT,1853.87,1763.03037,1,1785608448601
2026-08-01T18:21:21.609Z,BINANCE,ETHUSDT,1853.87,15400.09809,1,1785608448342
2026-08-01T18:21:21.609Z,BINANCE,ETHUSDT,1854.56,4493.59888,1,1785608444350
2026-08-01T18:21:21.609Z,BINANCE,ETHUSDT,1854.74,98687.00592,1,1785608443182
2026-08-01T18:21:21.609Z,BINANCE,ETHUSDT,1854.43,34442.32839,1,1785608441570
2026-08-01T18:21:21.609Z,BINANCE,ETHUSDT,1854.43,75371.45292,1,1785608441433
2026-08-01T18:21:21.609Z,BINANCE,ETHU,1854.01,4136.29631,1,1785608440676
2026-08-01T18:21:21.609Z,BINANCE,ETHUSDT,1855.13,47214.91363,1,1785608439630
2026-08-01T18:21:21.609Z,BINANCE,ETHUSDT,1854.74,12901.57144,1,1785608437600
2026-08-01T18:21:21.609Z,BINANCE,ETHUSDT,1855.82,495.50394,1,1785608434533
2026-08-01T18:21:21.609Z,BINANCE,ETHUSDT,1855.92,6358.38192,1,1785608433553
2026-08-01T18:21:21.609Z,BINANCE,ETHUSDT,1855.45,296.872,1,1785608431622
2026-08-01T18:21:21.609Z,BINANCE,ETHUSD_PERP,1853.64,200,1,1785608431500
2026-08-01T18:21:21.609Z,BINANCE,ETHUSDT,1856.67,278.5005,1,1785608424379
2026-08-01T18:21:21.609Z,BINANCE,ETHUSDT,1856.67,6554.0451,1,1785608423715
2026-08-01T18:21:21.609Z,BINANCE,ETHUSDT,1855.85,5281.7491,1,1785608421349
2026-08-01T18:21:21.609Z,BINANCE,ETHUSDC,1854.61,9579.06065,1,1785608421183
2026-08-01T18:21:21.609Z,BINANCE,ETHUSDT,1855.85,10426.1653,1,1785608420614
2026-08-01T18:25:53.840Z,BINANCE,ETHUSDT,1851.18,18511.8,1,1785608698539
2026-08-01T18:25:53.840Z,BINANCE,ETHUSDC,1849.94,197.94358,1,1785608698434
2026-08-01T18:25:53.840Z,BINANCE,ETHUSDC,1849.94,573.4814,1,1785608698163
2026-08-01T18:25:53.840Z,BINANCE,ETHUSDT,1851.18,4418.76666,1,1785608698097
2026-08-01T18:25:53.840Z,BINANCE,ETHUSDT,1850.75,353528.41425,1,1785608696424
2026-08-01T18:25:53.840Z,BINANCE,ETHUSDT,1852.49,3704.98,1,1785608694115
2026-08-01T18:28:15.084Z,BINANCE,ETHUSDT,1854.33,491.39745,2,1785608840078
2026-08-01T18:29:18.056Z,BINANCE,ETHUSDT,1850.24,477.36192,1,1785608918809
2026-08-01T18:29:18.056Z,BINANCE,ETHUSDC,1849.06,517.7368,1,1785608916687
2026-08-01T18:29:18.056Z,BINANCE,ETHUSDT,1850.28,5983.80552,1,1785608916142
2026-08-01T18:29:18.056Z,BINANCE,ETHUSDT,1850.28,5813.57976,1,1785608915152
2026-08-01T18:29:18.056Z,BINANCE,ETHUSDT,1850.34,1030.63938,1,1785608913247
2026-08-01T18:29:18.056Z,BINANCE,ETHUSDT,1850.46,1484.06892,1,1785608912265
2026-08-01T18:29:18.056Z,BINANCE,ETHUSDT,1850.46,36104.32506,1,1785608911389
2026-08-01T18:29:18.056Z,BINANCE,ETHBTC,0.029602,8760.83693885,1,1785608910728
2026-08-01T18:29:18.056Z,BINANCE,ETHUSDT,1850.46,1826.40402,1,1785608909416
2026-08-01T18:29:18.056Z,BINANCE,ETHUSDT,1850.81,37016.2,1,1785608908587
2026-08-01T18:31:40.461Z,BINANCE,ETHUSDT,1832.76,33572.49768,1,1785609098367
2026-08-01T18:31:40.461Z,BINANCE,ETHUSDT,1833,3482.7,1,1785609096297
2026-08-01T18:31:40.461Z,BINANCE,ETHUSDT_260925,1839.38,3150.85794,1,1785609092306
2026-08-01T18:31:40.461Z,BINANCE,ETHUSDT,1834.11,5049.30483,1,1785609091639
2026-08-01T18:31:40.461Z,BINANCE,ETHUSD_PERP,1831.84,9870,1,1785609091342
2026-08-01T18:31:40.461Z,BINANCE,ETHUSDT,1833.63,91681.5,1,1785609090972
2026-08-01T18:31:40.461Z,BINANCE,ETHUSDC,1832.63,3584.62428,1,1785609090911
2026-08-01T18:31:40.461Z,BINANCE,ETHUSDC,1831.78,7852.84086,1,1785609090518
2026-08-01T18:31:40.461Z,BINANCE,ETHUSDT,1832.62,53539.9933,1,1785609090069
